,GOOGL,BRK-B,ASML.AS,BESI.AS,ASM.AS,HUT,DAC,AMR,FLOW.AS,HAL.AS,NVDA,EXO.AS,PLTR,BTC,ETH,SOL,MC.PA,TNDM,AAPL,TSLA,MSFT,AMZN,META,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,LLY,MRK,AVGO,COST,CRM,ABBV,WMT,KO,PEP,ACN,SAP.DE,SIE.DE,RMS.PA,LIN.DE,AI.PA,DGE.L,NOVO-B.CO,ASML,ADYEN.AS,BMW.DE,SAN.MC,TEF.MC,OR.PA,BNP.PA,CS.PA,ABI.BR,PHIA.AS,UNA.AS,SU.PA,BABA,TCEHY,JD,BIDU,NTES,XPEV,LI,NIO,PDD,TAL
CS.PA,0.2029456522765033,0.48126685493936683,0.35579195009490994,0.3125227029845344,0.31683270097472965,0.13492929446850493,0.2892755608071482,0.11345542312858703,-0.07040404746224999,0.4816024240778486,0.18303877844643987,0.2183559864851503,0.028524588674338824,0.023176791536944682,0.023384123184174873,0.06041499056850635,0.4976908020035251,0.04992402950337251,0.21227664134713814,0.1683845078089888,0.20557684318579633,0.08420424420318987,0.1528639846562788,0.47667011985603536,0.21598565891756938,0.38851842224890953,0.15221305581841119,0.2690113424096483,0.2757485347949827,0.3948712938789749,0.4708674922782069,0.3696680582374049,0.43257903072650516,0.12895945493149671,0.20614946972862927,0.23694054021929803,0.09003575299937928,0.18562039546764944,0.22201339738017387,0.06325270699558681,0.3073256867603468,0.20713230524479287,0.2953857023264489,0.41719721839351953,0.5902786766216348,0.362668351957447,0.5265987118679546,0.4974944888859556,0.11574721903191207,0.0643522925762301,0.27479230345091116,0.18809486597627614,0.564061508336418,0.6624632780069821,0.40700008690757156,0.4000102947696024,0.6980790405692052,1.0,0.5613901952873717,0.24394889328408353,0.0651614830383771,0.5386882301026853,0.1369677552426033,0.13777479234311552,0.11915679098258537,0.15442938141860976,0.13125929297687144,0.04410043896739984,0.03034711973721702,0.1803093781821632,0.08184874679073664,0.0942422972325823
ABI.BR,0.1808601558393493,0.4287454692745095,0.29693815064155565,0.2434840291393772,0.2525364891422896,0.08597507381742275,0.19144490395173058,0.037677573066819715,-0.10375681142168736,0.4062353314412009,0.1119952978476988,0.15009311186857205,0.025925048694993787,0.006799639645461486,0.012484277408512656,0.08677666434121356,0.4691846121750846,0.06474519384542488,0.16970141160416927,0.1557933508551751,0.1778133413355417,0.09962358705744181,0.14866244798405231,0.4142762808264403,0.17948459139355452,0.34505907809555086,0.1487896455412443,0.21851091142011858,0.23599369631524034,0.34584569454101616,0.4069439212246115,0.3192500795757778,0.3770178153966704,0.06656978966849067,0.22974699450955255,0.22916750342386516,0.08561988458460135,0.18255511314662778,0.21148021479464033,0.07248322589822238,0.3366352753528254,0.2163083963197506,0.2714978109569086,0.36098049235616386,0.5085455881046085,0.37429506443514216,0.4838372397366705,0.4856547373030841,0.20565798525262668,0.039931055083468676,0.22656126152733597,0.14873818752699128,0.486059625928474,0.538613230454462,0.3765756045742515,0.4049847590130281,0.568267956767576,0.5613901952873717,1.0,0.2765303925306184,0.1934606468521279,0.4075033767257224,0.19361386389007423,0.19927918804753636,0.16299696622532728,0.21231876491113497,0.17856520705892667,0.090532386945986,0.08684872011228228,0.20092217168045068,0.11532012587104538,0.09136870646429149
PHIA.AS,0.15873945670171052,0.22521795240671494,0.24931324381746806,0.24460482892498372,0.22949175233175428,0.06533804712708349,0.16051917980904426,0.02435983070427154,0.018175471570044427,0.22582243772422822,0.15808068229024733,0.2379724698176352,0.08629905168428456,-0.036727797588876725,-0.006136984739173933,0.12292153288835832,0.3012010173249725,0.15168957209256453,0.18986417735068323,0.1715050674565346,0.15742886805585957,0.18566295491532073,0.18424836318580406,0.16094354275415212,0.1459469990985782,0.2211362932777719,0.13106921904168492,0.09504369393439005,0.20054378815701077,0.23809989836276432,0.20660737403305865,0.12713426932479435,0.12582142950175082,0.0908411070752154,0.13252229649869163,0.15526759853979677,0.11769299461934839,0.14746255414242115,0.11925233427654303,0.10231387470833833,0.15327382967105044,0.12739616599263698,0.22765553119035,0.2834994405866845,0.3059826043908661,0.2517609067006716,0.2918644105851,0.2938696986902736,0.07115819508785572,0.10929183579834457,0.1978206735209158,0.17029673539205362,0.2670367791448464,0.259024535681348,0.19001618342713925,0.3333493734701486,0.2545026286622142,0.24394889328408353,0.2765303925306184,1.0,0.11929301953139676,0.3114442886206122,0.18598405506412727,0.19598966412998856,0.16472308869773575,0.20352555745383585,0.1762685748205267,0.1326541412989415,0.11265668366733879,0.14733003823306973,0.139653060453038,0.08507783680977454
UNA.AS,0.02817818206433862,0.08569129509175144,-0.014875864194455581,-0.058240000288560544,-0.03967201246332091,-0.03885960060044862,-0.10010630250874798,-0.06081350817498386,-0.04446785207575229,0.06748754162263143,-0.02205622123202113,0.0254078467501512,-0.0754609307548936,0.03464402682713095,-0.008857859136282628,-0.04319570842629983,0.14045297800726617,-0.023758585591016186,0.04474645672465164,-0.014703415453521032,0.012500814470564897,0.000937279968218943,0.03161478983386546,0.0435725655763855,0.11583225591620455,0.06424118172135586,0.21235559139313723,0.07539608421559701,0.03919786339023665,0.07243184084871847,0.03188432073167488,-0.006865342889044642,0.026244478600559874,0.026838764594628264,0.12457210593392802,-0.008184740737333614,0.07186529485148735,0.011417425045388986,0.07267597363179017,0.07839081723001075,0.13554809712551769,0.1580890643429573,0.035580546123543715,0.09098710899966699,0.05493139374221358,0.1052690182725943,0.13780419435756522,0.14423351255968153,0.14053179460717735,0.11763792490665582,-0.010916763030559908,0.012254764217991876,0.054552929249958346,0.05059902764885751,0.09245626827169333,0.24575671405508256,0.0550031825792847,0.0651614830383771,0.1934606468521279,0.11929301953139676,1.0,0.07224462958888642,0.028205249929968052,0.05233738998540275,0.0298236170979665,0.006248012255167112,0.03733312593216059,-0.0045549064083119945,-0.03683230125583655,0.0009954241801619075,0.014509362237836498,-0.000477896184757816
SU.PA,0.3110268070382469,0.38817727267546753,0.6014015251107823,0.5353653312253189,0.5720348600328545,0.24932886797165515,0.21469069498742613,0.07978821406066865,-0.030242532813009648,0.4424562347455254,0.34112596328702105,0.3140216148832418,0.1691526385135091,0.09090717405485965,0.12294806259230301,0.17951424612531328,0.591890557052169,0.16592175662643133,0.3030135053247172,0.23976465971599648,0.32887906623611574,0.24921210272955566,0.27527631365609856,0.3691274290411565,0.15071193022232765,0.3780451793701442,0.17603969047818244,0.21278007015041414,0.33648293615196156,0.3989694820529789,0.3704029305401773,0.2177849081676614,0.29083482326617444,0.14948008537503682,0.15406695236585427,0.3654194935399389,0.22330899123584183,0.271542054182979,0.12013011324222822,0.09439494664042763,0.26462970524107793,0.19291995798628203,0.36401737198083056,0.5521944890781257,0.7268918862258725,0.5733909424801067,0.5764543207109413,0.6022986370219763,0.12691687417005204,0.1843051370382721,0.4723296333563329,0.43332413244224716,0.5100937134636013,0.4903991829636637,0.23227718175246148,0.5322098932526733,0.5060202938812169,0.5386882301026853,0.4075033767257224,0.3114442886206122,0.07224462958888642,1.0,0.2053199971842936,0.22039097074630737,0.19850865674353366,0.20514231512219097,0.1739455183995547,0.14124882951705509,0.13208377003902697,0.24000542801717548,0.15902981428389518,0.13866316686682562
BABA,0.2992947709175601,0.19270449186679847,0.23931670506441577,0.2145275637773796,0.20831146922879729,0.2094919423275541,0.1681680935105963,0.11712036941452292,0.019308782501033232,0.17157519390002252,0.2992263808202141,0.10266867401194976,0.2476389667485772,0.0389310125310462,0.0465157418898304,0.2500886756223952,0.2994490247904078,0.21383331686768653,0.3033874561413224,0.2751955974962836,0.2753803799962914,0.2949290022416457,0.3098041793635746,0.20203169717049485,0.09681000347834753,0.27659561123289905,0.11390026919220977,0.10118448901245095,0.20968453114245908,0.2842300226116799,0.2076347666296817,0.14649638116907085,0.15992671783296122,0.07070579921342425,0.05895202985955748,0.25368679811122935,0.16530429189520654,0.2769473301414283,0.08087996502828472,0.09401298424413955,0.1321021184123124,0.12906146969227195,0.25292694190936804,0.1832937558855262,0.23904803614202452,0.26263584294453585,0.142486755803237,0.186587335929063,0.0381560220954707,0.05864533983440869,0.33630221167546764,0.1770980667332214,0.2096578024042429,0.1639969522765226,0.06419878354695585,0.2577654049639686,0.18576952324291726,0.1369677552426033,0.19361386389007423,0.18598405506412727,0.028205249929968052,0.2053199971842936,1.0,0.7751120871488595,0.7651728317233378,0.7214159958207632,0.6099111896446026,0.48503092208378773,0.49783428717126255,0.5297994257904745,0.6430558007127849,0.49105510172286404
TCEHY,0.2948052464602649,0.18292272678965701,0.2641403577983669,0.24909099923601566,0.2375114285623934,0.1778741263829138,0.1942570971125776,0.08510481503819634,0.02972966095406661,0.19747505321783068,0.3089886964758383,0.105701735786105,0.23864025593652874,0.019801812100162044,0.03135167563695455,0.24436705489322652,0.31951431463387825,0.22963412031689487,0.3076826059357859,0.2737142731662171,0.30205549142347254,0.28414773877547717,0.2840489510480192,0.19960855996094112,0.08464925448322988,0.2758759427360429,0.11154455191357777,0.10227736665670202,0.23655858389679107,0.2890762919982098,0.1947858026017642,0.14450748947540515,0.1730075055600259,0.07476568547937748,0.04954437082208735,0.2891326108786039,0.1673910681837604,0.2788312482469379,0.0815067047094242,0.08358856504252479,0.11592127471025002,0.13593910077904142,0.2649315681184304,0.20400952525725033,0.2548843943797861,0.3013176542214904,0.15568106607082696,0.19768253549277387,0.047930158241617435,0.05625714868909443,0.377454912245643,0.17927961863181366,0.21109658037309206,0.17327814447323633,0.08677116994349927,0.2851947677702288,0.18558826866223282,0.13777479234311552,0.19927918804753636,0.19598966412998856,0.05233738998540275,0.22039097074630737,0.7751120871488595,1.0,0.7440241185067628,0.6850318905455002,0.6922220161004835,0.4657939177992916,0.4718621798899554,0.4852699122042217,0.6284438816783257,0.47887857217047736
JD,0.30218800194808154,0.1891077110433433,0.23175124381266057,0.20421206625526456,0.21069254377121835,0.19696599504713527,0.18670233915787116,0.10160342686859816,0.0324060535094297,0.17347976661824033,0.32294716226430764,0.10094151195826281,0.2383375751039145,0.053178119261047416,0.056806858289588695,0.2496365618888599,0.30057148909787296,0.22455362118675282,0.31390591359407044,0.2771175607254222,0.28576012929326694,0.29879570242531067,0.2778321371633687,0.18342158510947348,0.08725555130147583,0.2535175156890238,0.09822762262856503,0.11565935273567285,0.24244087051560945,0.2551723870298316,0.20589006324121478,0.11441557970810093,0.13395438832223064,0.0495002988098764,0.049576698890778564,0.246980432165029,0.15361973274346333,0.269763236981621,0.06536805128990565,0.07685497989202282,0.10674618698931156,0.13553838730461204,0.24563082822441906,0.1835652946177463,0.2391723391948795,0.2897322875433474,0.12355484003399289,0.17153072906460082,0.047734801178958265,0.03668279935231613,0.35966334005694506,0.20670254808567787,0.21056941787779626,0.1593975271151101,0.06755094992042007,0.26433869073947236,0.17671672920149764,0.11915679098258537,0.16299696622532728,0.16472308869773575,0.0298236170979665,0.19850865674353366,0.7651728317233378,0.7440241185067628,1.0,0.7130995383484093,0.6340847753519722,0.5149620897906267,0.5036961850889778,0.5472212451778329,0.6958944165552091,0.5015696685393033
BIDU,0.3533795180558294,0.23131995285073614,0.2817195429213761,0.25988411305418424,0.2571007885532501,0.2697083787859678,0.2616179849683974,0.1359025082829536,-0.013865447272320246,0.21307847120445436,0.343964503522645,0.11157745146897535,0.26592056297088257,0.042041605004319006,0.05450147276404589,0.3162175788084163,0.31586866410023673,0.22940910491315883,0.3349111318510417,0.3356328332840136,0.3165808109948465,0.3196345003334802,0.3183206100794032,0.2314538847148684,0.07656367878133634,0.29034335492350516,0.0745938822507852,0.1232194919948643,0.25246616598327526,0.293937314932737,0.23144071778895894,0.1815230587624325,0.19710641459974268,0.07093131425819506,0.042228031183721614,0.31689698141727374,0.17451575111083512,0.2986218550950814,0.06765408147079467,0.08756440827178276,0.13689642598745905,0.121207354767538,0.28216882047816405,0.18325989063437273,0.24583152710078307,0.2851637128169808,0.14822800367747446,0.1755593046442025,0.05557775961995319,0.05327484160219062,0.4072909277072072,0.2311659134890613,0.2336889047947408,0.1964970268806724,0.10104899764185114,0.25334650386796326,0.21835082513875734,0.15442938141860976,0.21231876491113497,0.20352555745383585,0.006248012255167112,0.20514231512219097,0.7214159958207632,0.6850318905455002,0.7130995383484093,1.0,0.6062926275136912,0.491382011745749,0.4949762981423567,0.536165002572876,0.6134865263585023,0.4735313927125815
NTES,0.29380803229528074,0.1937912059476321,0.24329422201910353,0.2129801868564553,0.2329506283752926,0.16872052067656929,0.17534806520677645,0.09746546760001859,0.02230109046498266,0.20518374967365977,0.3155922706992873,0.07611108470771982,0.20961095478117087,0.02677702452256435,0.014749357734664077,0.22491630049897957,0.25821301566488736,0.19580435076490801,0.3070375753971825,0.28996529764392015,0.3093062812483574,0.2790069148075255,0.2964095332932082,0.16911818778317197,0.06942821633815696,0.23585979688719774,0.09766892701441565,0.13599050235394008,0.22534959886893513,0.247337594583338,0.1664626797658272,0.12050453175914284,0.15865768482760578,0.0731674674685824,0.05258308143692247,0.29962377217741726,0.15445687104555936,0.2668514233009554,0.07937180331492835,0.12809386226222935,0.08249094908734042,0.14393497865507773,0.25353933581336124,0.17999564293426842,0.19895446073212297,0.24704714948302234,0.15082049235272824,0.1858438446408702,0.046206047326276235,0.07000510375349857,0.35583044604535635,0.17441183750221428,0.17831459226131963,0.13880012716017842,0.07398678280291872,0.21442640780491562,0.1541412376843491,0.13125929297687144,0.17856520705892667,0.1762685748205267,0.03733312593216059,0.1739455183995547,0.6099111896446026,0.6922220161004835,0.6340847753519722,0.6062926275136912,1.0,0.42469178509368855,0.4336822154603856,0.4403888227567063,0.5633068649160881,0.45196793903694593
XPEV,0.253896594896242,0.09637190203045855,0.16875583774844535,0.17040868372488932,0.16885024422826922,0.20435391620483845,0.13341207128861968,0.08795231942161515,0.021015294407881902,0.12607857752905463,0.2671869961908389,0.10757874024653188,0.2986590233982214,0.01950933393478627,0.016080334561879468,0.2923803420549063,0.21687029141183853,0.18194689494430463,0.22978812347244615,0.31002668256870614,0.21250944907609706,0.2629400376892514,0.2512154860421099,0.11814469968017358,0.015974164001051186,0.16454101925717482,0.042061439240755824,0.05864556964148407,0.1666601097869163,0.17777430366494462,0.12580805404547182,0.051372643729846554,0.061022097472223154,0.026574673861828237,-0.010832933868701764,0.19057208122108169,0.13743485815386802,0.2136604256342675,0.029659435521313667,0.07755815537000128,0.05448701318965452,0.016417578560846587,0.1770317675038015,0.11478514194556008,0.14483213427928496,0.19500854700227124,0.056745674178463795,0.07937186566749961,0.03432283471124654,0.046495685651949906,0.27778842879070137,0.17845400039564535,0.1625819813551636,0.11140896890549391,0.02579019634623125,0.1956902946166729,0.11144916529079711,0.04410043896739984,0.090532386945986,0.1326541412989415,-0.0045549064083119945,0.14124882951705509,0.48503092208378773,0.4657939177992916,0.5149620897906267,0.491382011745749,0.42469178509368855,1.0,0.7095133721184118,0.6812975502659578,0.45553675560553775,0.32482745813874964
LI,0.2019660835890042,0.06255266216298436,0.1721142860926475,0.1612602114842625,0.15358259848144118,0.1868164302727464,0.12813888556312172,0.08914071188118952,0.021254251317020988,0.10642723098780536,0.2510048408437371,0.07551069063150379,0.26223979268191316,0.030074461181064487,0.03365471529058978,0.2722642327594099,0.18544948125976352,0.13629835766893575,0.19839124432546523,0.2750345044180849,0.18578815620129618,0.2307229070848941,0.2206159180867275,0.09675237882147172,-0.008814545118257622,0.13743537245378837,0.008612838896658398,0.020451915834664165,0.11738819835877919,0.14153179022746828,0.08459206935267581,0.03883960847272873,0.05576386319853608,0.006058491267171359,-0.024653308787957604,0.1683403771827491,0.1051297715181062,0.23194463307405433,0.0006664209132171678,0.038772293742497174,0.013307955463723752,-0.016928877321044773,0.13079808969820284,0.0714467103555961,0.12271023908181097,0.179259325074715,0.05340153431107709,0.06482998351259325,0.010197396806924192,0.02854271508830983,0.257557048241015,0.14492046979686185,0.1290220340766513,0.07710357660812947,0.014997052272323314,0.1487173793810504,0.07906583402097833,0.03034711973721702,0.08684872011228228,0.11265668366733879,-0.03683230125583655,0.13208377003902697,0.49783428717126255,0.4718621798899554,0.5036961850889778,0.4949762981423567,0.4336822154603856,0.7095133721184118,1.0,0.6193875960383413,0.46356739484915144,0.3330629200164775
NIO,0.30712502966010363,0.19807385010667264,0.2522114424406625,0.22951213511731694,0.25226418751796664,0.283972076797833,0.2508667223633355,0.10499827860817193,0.02161509819553192,0.18213713038025675,0.3315755641790139,0.12089804340633545,0.34829237193480095,0.0426489795101858,0.043990465500401484,0.3478515165390001,0.2821284636738481,0.20192300237957142,0.3232482120124871,0.45822113564272143,0.28224020396856586,0.3330021067626211,0.2861746436614941,0.22687354808076457,0.05361468821774124,0.2287180432812814,0.03981554741116525,0.09218192180268768,0.22030122823570575,0.23373709716653196,0.2403858224516982,0.14203579425380497,0.17478896936330912,0.027387842990108154,0.030774338747642873,0.2738085057621896,0.1830362369734384,0.2936082188528138,0.043264192699142265,0.06870541998821854,0.08879176608192299,0.052559935375398395,0.23032672806100993,0.19346369613398448,0.2548067798327043,0.2397013326078012,0.14644629851843027,0.1677202896689881,0.05778104489365118,0.017171317651730356,0.3751159218651389,0.21814492759441215,0.22572217800351757,0.1781456766698049,0.03453167989942567,0.23200376461852662,0.21427578420563023,0.1803093781821632,0.20092217168045068,0.14733003823306973,0.0009954241801619075,0.24000542801717548,0.5297994257904745,0.4852699122042217,0.5472212451778329,0.536165002572876,0.4403888227567063,0.6812975502659578,0.6193875960383413,1.0,0.46600938694847777,0.36690005109073814
PDD,0.2687721816796126,0.1002477356591566,0.2273922609622616,0.21489215655851046,0.21023243318375265,0.17558522013142042,0.13759846004504456,0.07935726364010107,0.00949536012451971,0.13989800688109616,0.2861102018413786,0.07669749806937796,0.23161917240471033,0.004258239161666361,0.02067588375076639,0.2322600523420218,0.2331636880254232,0.19254053346175798,0.262959508248545,0.26661364768801,0.2527453867900969,0.2670973882253637,0.2654474924247413,0.12294118500941006,0.02143656249240866,0.2045176966743758,0.047906040573589256,0.05602808032764578,0.14970570493689553,0.20732639655950688,0.13176955321544345,0.07578542808699272,0.08774518311666711,0.03486612702427735,0.012392989254141996,0.24363667637665976,0.11860086568503694,0.2439631119692199,0.032514723810258696,0.05180378118892089,0.02827965225736127,0.06815076346465825,0.20130825409568606,0.16089559366270426,0.17928330823024807,0.2320279016862192,0.10862255616258827,0.1436712897234477,0.03166559858346429,0.08798388101416917,0.3198212615236756,0.1978045277587551,0.13336391922628302,0.12318940719211419,0.05436390597616292,0.2090683521309683,0.1139405625909386,0.08184874679073664,0.11532012587104538,0.139653060453038,0.014509362237836498,0.15902981428389518,0.6430558007127849,0.6284438816783257,0.6958944165552091,0.6134865263585023,0.5633068649160881,0.45553675560553775,0.46356739484915144,0.46600938694847777,1.0,0.49892551928867895
TAL,0.1325615007128747,0.07776383384706038,0.12662044828668287,0.13405939075411913,0.10474568235247879,0.12997853341225457,0.12199977566042132,0.08912376831445129,0.03517488409186919,0.10650896466710591,0.18961640211635103,0.04617422388395107,0.18749933148117115,0.010889473903180015,0.028239740525281956,0.2073248572574728,0.19826248169205524,0.15689692136565325,0.17860944523440472,0.1837688772504865,0.14520177392530478,0.12841523531790125,0.14392300887311146,0.11967284963271758,-0.019006188296507572,0.16362473738482464,0.013574411240600593,0.05309493751542043,0.08874377304822502,0.15707972935776107,0.12267532473997182,0.059896332504906245,0.08569471606030908,0.0052221654373911875,-0.022684950791933552,0.15992870641367993,0.048666011247368975,0.16912749162370594,0.010928570488391793,-0.007436465863030621,0.01833031492421384,0.020894021314672377,0.1162491943541025,0.11766888534463711,0.17078283188419152,0.1930743443275086,0.10253607833899996,0.11285595001383437,0.02435359032569254,0.019107607829717006,0.19969802502189343,0.13919769495434622,0.1260852094555788,0.12003241846563552,0.0422729591615898,0.1528449881085945,0.13180089929518018,0.0942422972325823,0.09136870646429149,0.08507783680977454,-0.000477896184757816,0.13866316686682562,0.49105510172286404,0.47887857217047736,0.5015696685393033,0.4735313927125815,0.45196793903694593,0.32482745813874964,0.3330629200164775,0.36690005109073814,0.49892551928867895,1.0
